Timestamp,ERCOT - Price - Load Zone: LZ_HOUSTON - ISO: Actual - DA LMP - Latest (Now),ERCOT - Price - Load Zone: LZ_HOUSTON - ISO: Actual - RT SPP (15 min) - Latest (Now),ERCOT - Price - Hub: HB_BUSAVG - ISO: Actual - RT SPP (15 min) - Latest (Now),ERCOT - Load - System Wide - ISO: Actual - Load - Latest (Now),ERCOT - Load - System Wide - ENV: Actual - Net Load - Latest (Now),ERCOT - Load - System Wide - ISO: Forecast - Load - Prior Day (Rolling),ERCOT - Generation - Solar - System Wide - ISO: Actual - Generation - Latest (Now),ERCOT - Generation - Solar - System Wide - ISO: Forecast - Generation (STPF) - Prior Day (Rolling),ERCOT - Generation - Wind - System Wide - ISO: Actual - Generation (5 min) - Latest (Now),ERCOT - Generation - Wind - System Wide - ISO: Forecast - Generation (STPF) - Prior Day (Rolling)
2026-06-25T00:00:00,27.51,28.75,28.96,61798.36,42703.79,62171.8505,2.55,0.0,19092.02,20101.4
2026-06-25T01:00:00,26.75,25.33,25.52,59002.46,41096.59,58982.4106,1.77,0.0,17904.1,19715.8
2026-06-25T02:00:00,24.94,24.49,24.48,56952.82,39550.26,56544.0799,1.51,0.0,17401.05,19329.4
2026-06-25T03:00:00,24.74,26.05,25.77,55235.49,38857.21,54949.2595,1.43,0.0,16376.85,17621.0
2026-06-25T04:00:00,24.89,26.41,25.84,54629.28,38123.35,54345.2602,1.72,0.0,16504.21,16814.4
2026-06-25T05:00:00,26.95,25.36,25.19,55156.51,37755.6,54787.16,2.17,0.0,17398.74,16225.4
2026-06-25T06:00:00,25.67,25.87,25.37,55957.61,37841.55,55800.1808,249.89,311.5,17866.17,15900.7
2026-06-25T07:00:00,23.21,20.54,20.33,56997.52,34090.16,56875.4394,5050.46,6384.3,17856.9,15489.1
2026-06-25T08:00:00,19.32,16.8,16.19,59727.55,24686.93,59534.1386,16512.37,17198.4,18528.25,15744.7
2026-06-25T09:00:00,20.2,17.52,12.78,63296.87,18674.13,63122.1294,25069.3,24190.0,19553.44,16911.0
2026-06-25T10:00:00,22.66,21.68,7.12,66720.1,19447.46,67019.2288,28334.85,28737.9,18937.79,17722.3
2026-06-25T11:00:00,26.34,21.64,9.86,70466.43,21181.06,71062.93,30277.53,30911.2,19007.84,20168.5
2026-06-25T12:00:00,29.5,26.0,13.17,73716.92,23290.81,74551.8518,31030.64,32179.7,19395.47,21370.7
2026-06-25T13:00:00,35.8,27.32,13.51,76269.66,25852.17,77601.9205,30457.09,32678.4,19960.4,22831.1
2026-06-25T14:00:00,37.05,26.19,15.25,78067.02,28270.67,79424.5996,29027.47,32781.0,20768.88,24248.8
2026-06-25T15:00:00,38.36,26.76,16.13,79004.05,29756.98,80468.3597,27903.83,32943.0,21343.24,25783.0
2026-06-25T16:00:00,34.92,27.38,18.25,80139.97,31879.54,80844.2205,25623.01,32773.2,22637.42,27016.4
2026-06-25T17:00:00,33.27,27.84,19.76,80719.81,33548.59,80740.3309,22996.61,31176.0,24174.61,27713.3
2026-06-25T18:00:00,31.4,28.02,21.38,79769.0,36109.53,79403.3591,19072.69,26277.2,24586.78,28007.5
2026-06-25T19:00:00,41.5,32.28,29.56,77800.83,42834.45,77393.4303,8175.11,11771.5,26791.27,27630.8
2026-06-25T20:00:00,44.26,31.44,31.08,75266.07,47328.44,74747.5386,717.69,1092.8,27219.94,27077.3
2026-06-25T21:00:00,39.79,29.79,29.21,73407.02,46759.14,72658.241,0.77,0.0,26647.11,27078.0
2026-06-25T22:00:00,36.79,26.95,26.86,69855.83,43732.25,69354.6909,1.24,0.0,26122.34,27109.5
2026-06-25T23:00:00,34.75,24.68,24.68,66018.48,39996.17,65620.6903,2.43,0.0,26019.88,26513.0
2026-06-26T00:00:00,26.26,25.84,25.84,62313.03,38643.8,62421.9898,1.82,0.0,23667.41,26012.3
2026-06-26T01:00:00,25.11,28.45,28.45,59355.88,39540.21,59580.2192,1.03,0.0,19814.64,25074.6
2026-06-26T02:00:00,25.45,33.26,33.34,57048.76,41239.86,57661.8699,0.78,0.0,15808.12,24436.5
2026-06-26T03:00:00,24.7,30.11,30.39,55713.51,40702.0,56530.2506,0.7,0.0,15010.81,23930.7
2026-06-26T04:00:00,25.22,23.74,23.81,55644.67,37771.2,56214.0901,1.05,0.0,17872.42,23495.3
2026-06-26T05:00:00,25.59,24.09,24.09,56697.26,38036.01,57020.7098,1.78,0.0,18659.47,23510.9
2026-06-26T06:00:00,25.34,24.34,24.34,57274.98,38898.7,57830.6905,155.62,245.8,18220.66,23446.7
2026-06-26T07:00:00,23.19,21.16,21.16,58366.39,34500.18,58891.1103,4705.42,5170.4,19160.79,23034.5
2026-06-26T08:00:00,19.91,16.51,16.39,60938.54,25788.11,61475.2304,14289.81,14525.4,20860.62,23201.8
2026-06-26T09:00:00,20.64,14.63,12.53,64615.03,19199.94,64914.2511,22082.81,20956.4,23332.28,23590.1
2026-06-26T10:00:00,23.67,20.34,12.91,68646.85,19880.18,68718.7893,25559.15,25702.9,23207.52,23096.8
2026-06-26T11:00:00,28.91,23.31,14.07,72137.26,23786.32,72430.0599,26306.83,28768.9,22044.11,22177.0
2026-06-26T12:00:00,35.17,29.25,17.03,75482.33,27497.26,76074.0813,27235.99,30468.7,20749.08,21608.8
2026-06-26T13:00:00,36.64,29.03,16.3,78738.48,29097.21,79121.6699,29699.01,31821.7,19942.26,21278.9
2026-06-26T14:00:00,37.95,28.15,20.42,80814.24,31841.99,80853.8996,29325.64,32219.9,19646.61,21102.1
2026-06-26T15:00:00,34.69,27.19,20.42,81613.54,33429.87,81580.3114,28408.48,31859.4,19775.19,21177.8
2026-06-26T16:00:00,34.98,26.98,21.84,82190.39,34299.34,81693.2107,27529.56,31449.9,20361.49,22162.9
2026-06-26T17:00:00,31.01,24.85,21.26,82132.06,35824.75,81304.6107,25431.47,29851.8,20875.84,23347.6
2026-06-26T18:00:00,31.65,23.44,20.65,81494.68,37855.47,80311.4691,22164.15,25191.4,21475.06,24393.3
2026-06-26T19:00:00,38.62,32.65,30.81,79731.68,45361.0,78233.4794,10670.7,10991.4,23699.98,24877.5
2026-06-26T20:00:00,39.68,32.27,32.2,76779.94,50831.61,75479.4901,958.76,996.6,24989.57,24938.8
2026-06-26T21:00:00,40.72,28.1,28.18,74694.54,48688.6,73696.4392,1.0,0.0,26004.94,25520.9
2026-06-26T22:00:00,34.74,25.27,25.22,71535.3,44381.46,70700.9993,1.16,0.0,27152.68,26246.9
2026-06-26T23:00:00,29.52,24.34,23.45,68191.43,40181.08,67125.6587,1.38,0.0,28008.97,26359.4
2026-06-27T00:00:00,24.54,24.48,24.08,64797.55,37607.93,64626.48,0.63,0.0,27188.99,28711.6
2026-06-27T01:00:00,23.56,23.93,23.93,61973.07,36338.95,61341.3305,0.59,0.0,25633.53,26671.0
2026-06-27T02:00:00,23.77,24.62,24.62,59492.87,35576.18,58693.1599,0.68,0.0,23916.01,25898.4
2026-06-27T03:00:00,22.49,32.89,32.99,57499.93,39105.4,56770.7296,0.61,0.0,18393.92,25020.5
2026-06-27T04:00:00,23.85,67.36,68.38,55749.19,41137.84,55536.1098,0.63,0.0,14610.72,23644.1
2026-06-27T05:00:00,24.15,30.22,30.27,55523.44,38841.42,55147.6699,0.62,0.0,16681.4,23157.5
2026-06-27T06:00:00,22.0,24.8,24.8,55355.0,35633.55,54688.4107,131.86,248.1,19589.59,23547.0
2026-06-27T07:00:00,19.86,19.23,18.91,56019.19,28697.17,55648.9603,5670.97,6021.3,21651.05,25268.9
2026-06-27T08:00:00,17.53,16.35,14.32,59235.15,19542.05,58984.1603,17306.0,17184.4,22387.1,26289.4
2026-06-27T09:00:00,17.29,15.57,13.75,63391.12,15821.82,63114.5607,23819.85,24967.6,23749.45,27268.3
2026-06-27T10:00:00,19.7,17.83,15.54,67483.85,16922.71,67432.3607,26331.62,29655.0,24229.52,27274.4
2026-06-27T11:00:00,25.78,22.06,15.88,71355.43,19905.01,71685.8592,27350.64,31856.6,24099.78,26763.0
2026-06-27T12:00:00,31.85,25.14,15.63,74519.37,23044.74,75371.6397,28698.7,32884.6,22775.93,26144.7
2026-06-27T13:00:00,32.05,24.68,18.24,77014.0,25696.81,78168.8594,29089.91,33325.8,22227.28,25555.6
2026-06-27T14:00:00,33.46,25.2,21.02,79133.21,28109.29,80104.3701,29213.36,33638.4,21810.56,25379.2
2026-06-27T15:00:00,30.26,24.98,19.56,80680.93,29694.19,81265.4087,28983.24,33747.1,22003.5,25691.4
2026-06-27T16:00:00,29.62,24.9,19.12,81790.76,31344.9,81824.8492,27953.77,33057.2,22492.09,26598.3
2026-06-27T17:00:00,29.62,23.71,18.68,82012.37,32755.46,82045.2205,26520.83,31466.3,22736.08,27528.1
2026-06-27T18:00:00,28.99,24.23,19.96,81325.0,35354.52,80706.9199,21962.41,26499.8,24008.07,28185.3
2026-06-27T19:00:00,36.63,29.62,28.1,79454.37,42264.27,78280.7803,10756.32,11335.4,26433.78,28376.6
2026-06-27T20:00:00,35.86,29.47,29.61,76345.86,47719.87,75249.9997,1207.07,1018.2,27418.92,28730.0
2026-06-27T21:00:00,33.45,28.5,28.7,74359.6,46405.75,73434.4199,1.37,0.0,27952.48,29579.3
2026-06-27T22:00:00,32.42,27.28,26.94,71380.94,42901.95,70473.9204,1.07,0.0,28477.92,30247.7
2026-06-27T23:00:00,27.57,25.74,25.32,68086.82,39576.78,66931.638,1.27,0.0,28508.77,30361.0
2026-06-28T00:00:00,24.25,23.81,23.7,64761.11,36216.15,64695.6807,1.55,0.0,28543.41,30027.2
2026-06-28T01:00:00,23.7,24.04,24.04,62100.13,33559.56,61584.24,1.45,0.0,28539.12,30100.0
2026-06-28T02:00:00,23.5,22.58,22.58,59857.87,31425.88,59132.4891,1.51,0.0,28430.48,29984.5
2026-06-28T03:00:00,23.32,22.69,22.69,58408.99,30315.81,57411.1391,1.67,0.0,28091.51,29888.3
2026-06-28T04:00:00,22.75,22.67,22.63,57567.46,29571.66,56214.3603,1.66,0.0,27994.14,29783.0
2026-06-28T05:00:00,22.82,22.21,22.17,57103.96,28955.76,55650.3503,1.65,0.0,28146.55,29729.3
2026-06-28T06:00:00,21.77,21.16,21.12,56467.59,28117.18,54914.5309,235.26,282.5,28115.15,29626.1
2026-06-28T07:00:00,19.04,17.07,15.29,56902.21,23164.41,55547.5,7252.88,6415.4,26484.92,29315.6
2026-06-28T08:00:00,17.71,17.52,13.27,59834.7,17773.98,58713.4894,17457.01,18267.2,24603.71,29419.3
2026-06-28T09:00:00,16.86,19.37,12.41,63652.53,15629.13,63070.4497,22683.95,25628.0,25339.45,29622.7
2026-06-28T10:00:00,19.03,20.39,11.48,67294.28,16858.44,67375.3899,25230.03,31133.6,25205.81,29208.8
2026-06-28T11:00:00,23.32,24.48,14.15,71024.16,20262.4,71536.38,26094.33,33259.0,24667.43,28511.8
2026-06-28T12:00:00,28.92,28.17,19.54,74497.36,23459.95,75375.5594,27179.32,34109.6,23858.09,27723.8
2026-06-28T13:00:00,29.52,28.24,17.47,77420.18,26026.04,78590.1502,28265.93,34131.5,23128.21,26913.4
2026-06-28T14:00:00,28.13,26.04,16.86,79564.84,28793.88,80743.8192,28648.47,34246.2,22122.49,26370.9
2026-06-28T15:00:00,26.89,26.23,17.79,80758.74,30658.47,81970.9693,28244.66,34069.5,21855.61,26284.3
2026-06-28T16:00:00,26.34,27.73,19.41,81759.35,32479.78,82482.7884,27500.45,32806.5,21779.12,26806.4
2026-06-28T17:00:00,26.84,24.66,18.52,81719.45,33478.21,82548.6094,25055.87,31186.0,23185.37,27577.0
2026-06-28T18:00:00,25.78,26.79,22.06,81271.89,36391.79,81631.1417,20487.5,26315.8,24392.6,28325.5
2026-06-28T19:00:00,37.51,33.47,32.08,80017.04,44232.43,79745.1894,8767.35,11352.4,27017.26,28933.3
2026-06-28T20:00:00,37.66,34.87,35.22,77714.75,48813.57,77084.3191,681.78,1031.8,28219.4,29502.5
2026-06-28T21:00:00,33.32,35.62,37.35,75989.05,47269.36,75190.3701,67.26,0.0,28652.43,29943.3
2026-06-28T22:00:00,33.47,31.18,31.48,72627.48,44388.99,71824.311,0.99,0.0,28237.5,30690.2
2026-06-28T23:00:00,26.34,26.29,26.25,68876.26,41111.09,67835.2498,1.92,0.0,27763.25,31259.9
2026-06-29T00:00:00,25.21,23.85,23.82,65537.98,37361.01,65073.2794,1.32,0.0,28175.65,29462.3
2026-06-29T01:00:00,23.93,22.54,21.64,62805.62,34109.77,61834.1198,1.61,0.0,28694.24,30011.2
2026-06-29T02:00:00,22.92,21.58,20.02,60851.05,32033.19,59477.08,1.61,0.0,28816.25,30280.1
2026-06-29T03:00:00,21.7,21.05,18.96,59747.7,31277.71,58073.6605,1.52,0.0,28468.47,30230.9
2026-06-29T04:00:00,22.03,20.71,18.74,59463.26,31026.06,57414.3094,1.68,0.0,28435.52,30082.5
2026-06-29T05:00:00,23.13,21.61,19.73,60259.99,31658.52,57956.7396,1.68,0.0,28599.79,30016.4
2026-06-29T06:00:00,22.26,22.49,20.61,60811.86,31782.65,58958.0998,210.38,294.7,28818.83,29835.9
2026-06-29T07:00:00,21.74,20.28,17.61,61403.15,28057.55,60042.1496,6007.44,6712.1,27338.16,29454.4
2026-06-29T08:00:00,19.19,22.21,17.41,63137.78,22803.56,62844.6608,15324.13,18524.8,25010.09,29472.6
2026-06-29T09:00:00,21.76,22.11,15.87,66599.13,19978.57,66685.3206,22413.13,25866.3,24207.43,29648.8
2026-06-29T10:00:00,22.86,27.3,15.47,70929.72,20198.42,71038.1316,27105.1,31233.4,23626.2,29321.9
2026-06-29T11:00:00,29.98,30.95,14.3,74627.03,23652.65,75205.709,27739.22,33029.3,23235.16,28710.2
2026-06-29T12:00:00,33.08,37.24,17.36,78180.61,27607.57,78935.5508,27784.86,33829.8,22788.18,28072.0
2026-06-29T13:00:00,34.04,41.56,20.89,81114.7,30375.75,81970.8203,27772.71,33939.6,22966.24,27476.2
2026-06-29T14:00:00,35.88,43.47,19.22,82016.17,31922.5,83767.9298,27409.59,33814.6,22684.08,26852.1
2026-06-29T15:00:00,34.6,42.4,19.87,81969.1,32843.52,84494.9289,26843.26,33515.8,22282.32,26410.4
2026-06-29T16:00:00,34.09,37.68,17.55,81708.64,33580.96,84757.9407,26146.05,32329.4,21981.63,26721.7
2026-06-29T17:00:00,33.38,32.4,17.58,82036.12,34819.69,84719.192,24400.49,30387.6,22815.94,27203.6
2026-06-29T18:00:00,33.29,29.28,23.69,82083.87,38413.32,83820.599,19507.34,25174.8,24163.21,27822.5
2026-06-29T19:00:00,40.49,31.6,30.77,80924.34,45618.29,81835.2106,8674.8,10469.5,26631.25,28021.2
2026-06-29T20:00:00,39.1,31.18,31.75,78742.67,49821.38,78790.7497,820.92,919.8,28100.37,27800.3
2026-06-29T21:00:00,34.91,31.01,31.89,76443.54,48790.69,76385.8891,3.63,0.0,27649.22,27916.6
2026-06-29T22:00:00,35.84,28.27,28.1,72394.03,45755.62,72427.2688,0.98,0.0,26637.43,28255.9
2026-06-29T23:00:00,28.13,25.98,25.38,68305.84,42579.75,68068.9901,1.16,0.0,25724.93,28198.3
2026-06-30T00:00:00,24.67,24.84,24.49,64574.12,39570.44,64351.0405,1.16,0.0,25002.52,27161.5
2026-06-30T01:00:00,23.39,22.73,22.69,61500.56,36751.44,61109.8194,1.26,0.0,24747.86,27199.6
2026-06-30T02:00:00,23.07,21.47,21.48,59186.79,34356.96,58627.6591,1.43,0.0,24828.4,27086.1
2026-06-30T03:00:00,21.51,20.21,20.22,57767.45,32961.05,57059.8509,1.67,0.0,24804.73,26739.9
2026-06-30T04:00:00,21.66,20.24,20.24,57166.94,32582.16,56488.1103,1.71,0.0,24583.07,26348.7
2026-06-30T05:00:00,22.84,21.11,21.11,57665.59,33275.92,56747.9293,1.71,0.0,24387.96,26002.0
2026-06-30T06:00:00,22.88,21.71,21.71,58393.74,34246.44,57946.9698,225.64,270.5,23921.66,25476.2
2026-06-30T07:00:00,22.01,19.07,18.62,59385.94,30422.64,59000.9702,6242.19,5897.8,22721.11,24606.5
2026-06-30T08:00:00,19.48,17.21,14.36,61932.31,24319.55,61658.6106,16156.96,16538.3,21455.8,24589.5
2026-06-30T09:00:00,20.3,17.4,10.48,65557.37,21736.42,65271.5785,22697.11,24434.6,21123.84,24671.3
2026-06-30T10:00:00,23.5,22.14,11.84,69231.09,22498.31,69122.0493,25582.53,29282.4,21150.25,24212.0
2026-06-30T11:00:00,27.89,27.4,13.6,72760.0,24590.3,73133.1087,27355.64,31771.9,20814.06,23737.2
2026-06-30T12:00:00,31.8,31.03,16.0,76184.1,26768.87,77090.3609,28717.86,32834.1,20697.37,23367.2
2026-06-30T13:00:00,34.83,33.76,18.1,79265.87,29809.85,80307.7775,28709.3,33237.0,20746.72,23014.4
2026-06-30T14:00:00,33.81,36.32,20.3,81495.29,31804.43,82173.9402,28811.14,33227.2,20879.72,23018.1
2026-06-30T15:00:00,36.1,38.93,21.74,81955.98,33507.32,82969.1606,27683.73,32732.1,20764.93,23720.8
2026-06-30T16:00:00,32.74,41.58,20.39,82122.4,33750.17,83327.6198,27098.88,31466.4,21273.35,24565.4
2026-06-30T17:00:00,29.3,35.73,19.84,81973.85,34988.77,83013.6299,25358.74,29603.4,21626.34,25191.6
2026-06-30T18:00:00,30.59,33.34,22.67,81694.14,38125.39,82081.5313,20359.68,24485.2,23209.07,25598.6
2026-06-30T19:00:00,39.84,33.34,29.79,80547.63,45487.06,80466.4997,9673.03,10790.7,25387.54,25257.4
2026-06-30T20:00:00,41.09,36.32,35.84,77494.64,51916.92,77876.2783,645.99,1005.5,24931.73,24802.1
2026-06-30T21:00:00,38.49,31.45,31.45,74577.33,50197.58,75742.41,1.09,0.0,24378.66,24347.4
2026-06-30T22:00:00,34.16,31.11,31.08,71073.12,46970.19,71952.3897,1.06,0.0,24101.87,24448.1
2026-06-30T23:00:00,27.21,29.25,29.25,67640.83,44693.15,67830.4394,0.58,0.0,22947.1,24488.2
2026-07-01T00:00:00,26.99,28.24,28.24,63611.31,42232.29,63562.5105,0.61,0.0,21378.41,23860.9
2026-07-01T01:00:00,25.07,24.38,24.38,60812.8,39376.11,60416.7596,0.61,0.0,21436.08,23322.0
2026-07-01T02:00:00,24.33,24.29,24.2,58713.95,38072.76,58032.5895,0.67,0.0,20640.52,22985.8
2026-07-01T03:00:00,23.69,25.49,25.34,57103.69,38335.9,56663.7406,0.59,0.0,18767.2,22230.3
2026-07-01T04:00:00,23.44,24.37,24.37,56642.57,37869.39,56099.23,0.63,0.0,18772.55,21552.5
2026-07-01T05:00:00,24.95,23.39,23.39,57285.1,37529.33,56684.6605,0.66,0.0,19755.11,21480.8
2026-07-01T06:00:00,24.72,22.6,22.6,57817.45,37442.4,57729.59,260.65,287.4,20114.4,20261.3
2026-07-01T07:00:00,21.27,19.31,19.04,58912.4,32483.75,58451.4796,6863.54,6425.7,19565.11,19707.7
2026-07-01T08:00:00,17.62,17.08,14.01,61832.66,24633.31,60941.5009,17578.05,17461.5,19621.3,19181.6
2026-07-01T09:00:00,19.96,19.28,14.16,65581.24,22403.18,64700.319,23183.24,24436.7,19994.82,18565.5
2026-07-01T10:00:00,24.97,25.92,15.08,69299.04,24092.74,69038.0196,25032.37,28379.3,20173.93,17586.9
2026-07-01T11:00:00,30.28,32.36,14.34,73084.31,26207.1,73311.141,27383.12,30873.4,19494.09,16775.2
2026-07-01T12:00:00,36.17,31.17,13.97,76218.1,28777.13,77436.9189,29315.38,32021.1,18125.59,16462.0
2026-07-01T13:00:00,35.54,32.62,17.07,79057.07,32261.13,80924.7692,29499.73,32062.3,17296.21,16439.5
2026-07-01T14:00:00,37.28,36.88,21.16,80753.31,35121.1,82550.4016,29112.93,32056.6,16519.28,16738.8
2026-07-01T15:00:00,37.7,41.22,24.5,80925.39,36478.53,83255.8694,27851.1,31536.9,16595.76,17252.3
2026-07-01T16:00:00,36.79,43.35,26.09,81356.67,38205.99,83283.2995,26710.49,29929.6,16440.19,18059.7
2026-07-01T17:00:00,32.42,38.19,24.89,81318.48,38942.49,83015.6587,25258.42,27890.1,17117.57,18854.6
2026-07-01T18:00:00,31.79,31.26,29.0,80786.07,42805.01,82146.4909,19767.79,22754.2,18213.27,19575.0
2026-07-01T19:00:00,44.84,39.07,38.85,79442.28,51619.51,80391.6687,8723.94,9378.5,19098.83,19298.5
2026-07-01T20:00:00,46.95,43.73,43.61,77039.68,58572.27,77789.8802,709.55,902.8,17757.86,19276.5
2026-07-01T21:00:00,42.84,48.73,48.73,75025.29,57958.57,75591.4204,0.95,0.0,17065.77,19920.7
2026-07-01T22:00:00,39.13,48.88,48.88,71009.42,52805.76,71516.8809,0.06,0.0,18203.6,20350.0
2026-07-01T23:00:00,31.4,28.98,28.98,67042.91,47502.0,67402.9509,0.21,0.0,19540.7,20842.8
2026-07-02T00:00:00,27.79,26.53,26.53,63426.31,43804.06,63508.6195,0.09,0.0,19622.16,20672.9
2026-07-02T01:00:00,24.41,24.96,24.96,60485.61,41348.39,60448.5895,0.1,0.0,19137.12,20862.7
2026-07-02T02:00:00,23.35,24.28,24.28,58253.36,39831.83,58079.7807,0.12,0.0,18421.41,20552.4
2026-07-02T03:00:00,22.46,23.41,23.41,56681.53,39002.88,56485.5002,0.13,0.0,17678.52,20051.8
2026-07-02T04:00:00,22.57,23.93,23.93,56259.3,39660.72,55876.46,0.12,0.0,16598.46,19697.8
2026-07-02T05:00:00,23.89,26.33,26.33,56690.5,41139.38,56547.3799,0.12,0.0,15551.0,18931.4
2026-07-02T06:00:00,24.6,26.64,26.64,57417.22,41939.7,57667.5993,219.03,257.4,15258.49,17783.3
2026-07-02T07:00:00,22.7,22.21,22.21,58681.0,37699.09,58483.5899,6013.05,6156.0,14968.86,16116.1
2026-07-02T08:00:00,19.59,19.91,19.73,61765.2,29559.49,61113.0803,16095.6,17043.2,16110.11,15141.3
2026-07-02T09:00:00,20.64,19.57,18.0,65251.83,25357.37,64783.261,22430.61,23626.0,17463.85,14642.9
2026-07-02T10:00:00,22.74,21.18,16.62,69228.37,25320.76,68895.441,27480.76,27818.8,16426.85,13483.6
2026-07-02T11:00:00,29.32,25.06,16.15,72983.65,28417.74,73037.3801,30165.57,29957.7,14400.34,12287.4
2026-07-02T12:00:00,31.17,24.89,18.67,76122.01,32834.44,76908.9107,30714.2,30870.5,12573.37,11490.2
2026-07-02T13:00:00,36.56,25.29,23.75,78817.6,37413.17,80227.0715,30015.44,30090.3,11388.99,11142.5
2026-07-02T14:00:00,35.57,27.17,26.37,80466.37,40005.83,82081.7501,28927.71,29631.6,11532.83,11403.5
2026-07-02T15:00:00,35.21,31.92,26.86,81358.68,41414.59,82777.0503,27540.18,28535.3,12403.91,12258.8
2026-07-02T16:00:00,34.38,29.98,27.41,81743.16,41636.29,82726.2199,25946.65,25874.0,14160.22,13499.1
2026-07-02T17:00:00,32.3,26.42,26.0,81566.66,42559.48,81975.5012,22684.96,23556.4,16322.22,14810.1
2026-07-02T18:00:00,36.87,32.37,31.33,81001.64,45368.51,80771.5908,17397.45,18826.3,18235.68,15935.2
2026-07-02T19:00:00,49.42,31.23,30.93,79431.55,51494.43,78950.4404,7585.99,8287.7,20351.13,16830.9
2026-07-02T20:00:00,44.09,32.44,32.28,76752.48,55917.26,76269.5203,739.74,823.3,20095.48,17732.3
2026-07-02T21:00:00,39.06,29.92,29.88,74778.02,54016.74,73961.6609,1.71,0.0,20759.57,19132.5
2026-07-02T22:00:00,35.24,29.19,29.15,71363.12,50579.17,70341.1807,0.13,0.0,20783.82,20680.8
2026-07-02T23:00:00,29.64,27.68,27.68,67243.35,47200.56,66529.9807,0.08,0.0,20042.71,21642.1
2026-07-03T00:00:00,24.3,23.97,23.97,63375.01,42703.77,63851.7856,0.1,0.0,20671.14,20826.3
2026-07-03T01:00:00,23.16,23.68,23.68,60277.83,40800.58,60536.6049,0.21,0.0,19477.04,20682.1
2026-07-03T02:00:00,21.68,23.04,23.04,57943.18,39221.06,57913.358,0.11,0.0,18722.01,20122.6
2026-07-03T03:00:00,21.81,22.05,22.05,56314.61,37755.51,56104.5721,0.11,0.0,18558.99,19815.0
2026-07-03T04:00:00,21.72,21.68,21.68,55595.75,37276.0,55361.9616,0.13,0.0,18319.62,19050.7
2026-07-03T05:00:00,23.17,22.95,22.95,55474.85,38064.3,55661.3914,0.17,0.0,17410.38,18127.5
2026-07-03T06:00:00,24.14,22.61,22.61,55299.77,38512.42,56411.0097,243.31,253.4,16544.04,17043.4
2026-07-03T07:00:00,21.56,18.06,18.06,56049.56,33450.04,57426.6011,7733.74,6533.8,14865.78,15244.7
2026-07-03T08:00:00,17.81,12.52,11.31,59714.23,23805.07,60661.2267,21901.99,19465.5,14007.17,14120.6
2026-07-03T09:00:00,17.68,13.73,6.75,63919.91,20029.24,64868.9525,28467.0,27346.0,15423.67,13947.5
2026-07-03T10:00:00,20.79,15.6,5.85,68419.91,23141.71,69310.1685,30903.94,31188.3,14374.26,12702.2
2026-07-03T11:00:00,24.71,18.86,9.89,72448.5,28162.64,73697.4196,32112.0,32539.7,12173.86,11172.8
2026-07-03T12:00:00,28.54,23.59,19.02,75974.0,33732.12,77373.0879,32666.57,32786.2,9575.31,10143.7
2026-07-03T13:00:00,30.97,25.26,22.39,78882.53,37991.72,80662.9284,32477.93,32037.8,8412.88,9632.7
2026-07-03T14:00:00,33.18,25.75,24.45,80643.45,40468.71,82475.2209,31384.69,31860.4,8790.05,9836.2
2026-07-03T15:00:00,34.82,25.26,25.14,81175.35,41064.07,83130.4714,30282.52,31184.8,9828.76,10594.6
2026-07-03T16:00:00,32.87,25.38,24.91,81646.67,41838.75,83265.273,29063.8,29736.2,10744.12,11484.8
2026-07-03T17:00:00,31.22,25.32,24.48,81965.55,41946.26,82849.0794,28041.04,27483.8,11978.25,12451.1
2026-07-03T18:00:00,35.16,27.59,25.93,81376.48,43158.68,81584.1557,24239.27,22603.3,13978.53,13629.8
2026-07-03T19:00:00,44.87,33.16,32.11,80022.41,52117.99,79452.6006,12131.15,9998.2,15773.27,14861.5
2026-07-03T20:00:00,44.21,36.83,36.82,77444.55,59902.11,76407.7915,1170.62,992.0,16371.82,16159.0
2026-07-03T21:00:00,39.38,34.17,34.19,75123.55,57423.85,74371.5736,1.26,0.0,17698.44,18034.3
2026-07-03T22:00:00,34.72,30.2,30.18,71878.2,52122.23,71636.768,0.96,0.0,19755.01,20201.1
2026-07-03T23:00:00,27.71,25.13,25.09,68642.59,47180.63,68465.2616,0.17,0.0,21461.79,21810.0
2026-07-04T00:00:00,24.13,21.91,21.91,65109.89,42429.28,65100.3506,0.55,0.0,22680.06,22806.2
2026-07-04T01:00:00,22.32,19.27,19.27,62110.92,38588.83,62757.8088,0.89,0.0,23521.2,22797.6
2026-07-04T02:00:00,22.41,20.36,20.36,59731.11,36986.13,61314.8905,0.64,0.0,22744.34,22502.5
2026-07-04T03:00:00,21.47,20.23,20.23,57868.14,36180.82,60298.9795,0.31,0.0,21687.01,21887.1
2026-07-04T04:00:00,22.11,19.58,19.58,56496.02,35960.81,59277.781,0.18,0.0,20535.03,20825.0
2026-07-04T05:00:00,22.92,21.32,21.32,55669.35,36896.23,58296.2202,0.23,0.0,18772.89,19555.8
2026-07-04T06:00:00,20.93,22.45,22.45,54985.47,37472.09,55591.9901,240.31,263.8,17273.07,18128.0
2026-07-04T07:00:00,17.47,16.65,16.65,55585.19,32524.58,55213.8801,8435.56,7099.4,14625.05,15835.1
2026-07-04T08:00:00,15.21,11.88,11.49,59237.58,22547.77,59493.4205,23720.17,21091.8,12969.64,13921.5
2026-07-04T09:00:00,15.0,13.63,10.0,63632.98,19292.77,64145.2401,30894.01,29004.3,13446.2,12599.3
